Бренд,Код товара,Наименование товара,Категория1,Категория2,Категория3,Категория4,Сегмент,Цена закупки товара,letu.ru,iledebeaute.ru,rivegauche.ru,Ozon,Wildberries,MagnitMarket,Megamarket,lamoda.ru,tsum.ru,visagehall.ru,Наценка,Уровень_правила,Цена_до_скидки,Мин_цена_конкурента,Кто_минимум,Цена_мин_маржа10,Цель_цена_минимум_рынка,Можно_быть_минимумом_с_маржой10,Рекоменд_цена,Рекоменд_скидка
Vivienne Sabo,19000023599,Vivienne Sabo Палетка румян д/лица Naturel 03 6гр,Макияж,Лицо,Палетки_лицо,,Массмаркет,191,252.0,256.0,247.0,216.0,232.0,247.0,,207.0,,,0.56,brand_cat3,297.96000000000004,207.0,lamoda.ru,212.22222222222223,206.0,False,212.22222222222223,0.28774928774928776
Clarins,15020200040,Clarins Гель д/лица интенсивно увлажняющий MEN Gel Super Hydratant 50мл,Уход,Уход за лицом,Основной уход,Гель для лица,Люкс,1962,,3462.0,3297.0,2716.0,,,,3421.0,3928.0,3422.0,1.03,brand,3982.8600000000006,2716.0,Ozon,2180.0,2715.0,True,2715.0,0.3183290399361264
Vivienne Sabo,19760306121,Vivienne Sabo Блеск д/губ Le grand Volume 12 3мл,Макияж,Губы,Блеск для губ,,Массмаркет,391,561.0,589.0,546.0,424.0,574.0,583.0,,441.0,,,0.38,brand_cat3,539.5799999999999,424.0,Ozon,434.44444444444446,423.0,False,434.44444444444446,0.19484702093397732
Clarins,19760335602,Clarins Крем д/рук JEUNESSE DES MAINS 30мл,Уход,Уход за руками,Крем для рук,,Люкс,880,,1246.0,1222.0,1301.0,,,,1283.0,1859.0,1310.0,0.85,brand_cat3,1628.0,1222.0,rivegauche.ru,977.7777777777777,1221.0,True,1221.0,0.25
Clarins,19000258579,Clarins Флюид д/лица Тонизирующий Смягчающий Multi-Active 200мл,Уход,Уход за лицом,Основной уход,Эссенция,Люкс,1517,,2137.0,2159.0,,,,,2107.0,3053.0,2257.0,1.03,brand,3079.51,2107.0,lamoda.ru,1685.5555555555554,2106.0,True,2106.0,0.3161249679332102
Vivienne Sabo,3234800008,Vivienne Sabo Тональный крем д/лица Cabaret Premiere 08 25мл,Макияж,Лицо,Тональные основы,Жидкие тональные основы,Массмаркет,225,245.0,,,,,,,,,,0.59,brand,357.74999999999994,245.0,letu.ru,250.0,244.0,False,250.0,0.30118798043326334
Clarins,19000000359,CLARINS Гель д/лица и тела с эффектом загара 125мл,Уход,Солнечная серия/авто загары,Авто загар,,Люкс,947,,1387.0,1319.0,,,,,1410.0,1885.0,,1.07,brand_cat3,1960.2900000000002,1319.0,rivegauche.ru,1052.2222222222222,1318.0,True,1318.0,0.32765050069122437
Clarins,19000419067,"CLARINS Набор: Масло д/тела 100мл+Пена д/ванны и душа 30мл+Масло-блеск д/губ 01 1,4мл",Уход,Наборы_уход,Подарочные наборы_уход,,Люкс,1837,,,,,,,,2560.0,,,2.5,product,6429.5,2560.0,lamoda.ru,2041.111111111111,2559.0,True,2559.0,0.6019908235477098
Clarins,19000305793,Clarins Крем д/лица Восстанавливающий Дневной Лифтинг 50мл,Уход,Уход за лицом,Основной уход,Крем для лица,Люкс,4868,,6785.0,7109.0,7152.0,,,,,,7152.0,1.03,brand,9882.04,6785.0,iledebeaute.ru,5408.888888888889,6784.0,True,6784.0,0.3135020704227063
Vivienne Sabo,19000042796,"Vivienne Sabo Карандаш д/глаз Virtuose automatique 01 0,28гр",Макияж,Глаза,Карандаш для глаз,,Массмаркет,234,325.0,342.0,326.0,264.0,262.0,323.0,256.0,,,,0.85,brand_cat3,432.90000000000003,256.0,Megamarket,260.0,255.0,False,260.0,0.3993993993993995
Vivienne Sabo,19000128409,Vivienne Sabo Блеск д/губ Tropique 17 3мл,Макияж,Губы,Блеск для губ,,Массмаркет,189,274.0,263.0,261.0,219.0,211.0,265.0,,207.0,,,0.38,brand_cat3,260.82,207.0,lamoda.ru,210.0,206.0,False,210.0,0.19484702093397743
Vivienne Sabo,19000023587,Vivienne Sabo Помада д/губ Nude Createur 12 4гр,Макияж,Губы,Помада для губ,,Массмаркет,367,547.0,554.0,543.0,406.0,454.0,553.0,429.0,402.0,,553.0,0.59,brand,583.53,402.0,lamoda.ru,407.77777777777777,401.0,False,407.77777777777777,0.30118798043326345
Vivienne Sabo,19000194532,"Vivienne Sabo Палетка д/скульптурирования кремовая Mariniere 01 17,2гр",Макияж,Лицо,Палетки_лицо,,Массмаркет,660,992.0,952.0,940.0,723.0,723.0,,,730.0,,,0.56,brand_cat3,1029.6000000000001,723.0,Ozon,733.3333333333334,722.0,False,733.3333333333334,0.28774928774928776
Vivienne Sabo,19000205236,"Vivienne Sabo Масло д/губ Sirop de Fruits 06 3,5мл",Макияж,Губы,Масло для губ_макияж,,Массмаркет,157,215.0,,221.0,179.0,172.0,229.0,,207.0,,,0.59,brand,249.62999999999997,172.0,Wildberries,174.44444444444443,171.0,False,174.44444444444443,0.30118798043326345
Clarins,19760335604,Clarins Крем д/комбинированной и жирной кожи очищающий пенящийся Doux Nettoyant Moussant Purifiant 1,Уход,Уход за лицом,Очищение/демакияж,Прочее очищение/демакияж,Люкс,1749,,,2449.0,2560.0,,,,2560.0,,2604.0,1.03,brand,3550.4700000000003,2449.0,rivegauche.ru,1943.3333333333333,2448.0,True,2448.0,0.3105138192971635
Clarins,19760335605,Clarins Крем д/нормальной и сухой кожи очищающий пенящийся Doux Nettoyant Moussant Hydratant 125мл,Уход,Уход за лицом,Очищение/демакияж,Прочее очищение/демакияж,Люкс,1006,,1633.0,1660.0,1410.0,,,,1633.0,1984.0,1660.0,1.03,brand,2042.1800000000003,1410.0,Ozon,1117.7777777777778,1409.0,True,1409.0,0.3100510239058262
Clarins,19760335606,Clarins Крем д/очень сухой и чувствительной кожи очищающий пенящийся Doux Nettoyant Moussant Apaisan,Уход,Уход за лицом,Очищение/демакияж,Прочее очищение/демакияж,Люкс,2099,,3059.0,2944.0,3103.0,,,,2994.0,4309.0,2994.0,1.03,brand,4260.97,2944.0,rivegauche.ru,2332.222222222222,2943.0,True,2943.0,0.30931219886551653
Vivienne Sabo,19000128405,Vivienne Sabo Блеск д/губ Tropique 13 3мл,Макияж,Губы,Блеск для губ,,Массмаркет,148,201.0,208.0,223.0,172.0,163.0,204.0,,251.0,,,0.38,brand_cat3,204.23999999999998,163.0,Wildberries,164.44444444444443,162.0,False,164.44444444444443,0.19484702093397743
Vivienne Sabo,19000042798,"Vivienne Sabo Карандаш д/глаз Virtuose automatique 03 0,28гр",Макияж,Глаза,Карандаш для глаз,,Массмаркет,156,239.0,219.0,201.0,172.0,210.0,214.0,188.0,,,,0.85,brand_cat3,288.6,172.0,Ozon,173.33333333333334,171.0,False,173.33333333333334,0.3993993993993994
Vivienne Sabo,19000042799,"Vivienne Sabo Карандаш д/глаз Virtuose automatique 04 0,28гр",Макияж,Глаза,Карандаш для глаз,,Массмаркет,195,278.0,262.0,259.0,220.0,215.0,277.0,,,,,0.85,brand_cat3,360.75,215.0,Wildberries,216.66666666666666,214.0,False,216.66666666666666,0.3993993993993994
Clarins,19000359934,CLARINS Тональный крем д/лица Skin Illusion 108W 30мл,Макияж,Лицо,Тональные основы,Жидкие тональные основы,Люкс,3966,,,5588.0,,,,,,,5902.0,1.03,brand,8050.980000000001,5588.0,rivegauche.ru,4406.666666666667,5587.0,True,5587.0,0.30604721412796965
Clarins,19000359937,CLARINS Тональный крем д/лица Skin Illusion 111N 30мл,Макияж,Лицо,Тональные основы,Жидкие тональные основы,Люкс,2070,,3038.0,2923.0,,,,,,,3081.0,1.03,brand,4202.1,2923.0,rivegauche.ru,2300.0,2922.0,True,2922.0,0.3046333975869209
Clarins,19000279539,Clarins Масло д/умывания Tres Demaquillante 150мл,Уход,Уход за лицом,Очищение/демакияж,Гидрофильные средства,Люкс,1942,,,2782.0,2744.0,,,,,,2817.0,1.03,brand,3942.2600000000007,2744.0,Ozon,2157.777777777778,2743.0,True,2743.0,0.30420621673862214
Vivienne Sabo,19760306111,Vivienne Sabo Блеск д/губ Le grand Volume 02 3мл,Макияж,Губы,Блеск для губ,,Массмаркет,283,409.0,408.0,383.0,395.0,414.0,399.0,,314.0,,,0.38,brand_cat3,390.53999999999996,314.0,lamoda.ru,314.44444444444446,313.0,False,314.44444444444446,0.19484702093397732
Vivienne Sabo,19000128400,Vivienne Sabo Блеск д/губ Tropique 08 3мл,Макияж,Губы,Блеск для губ,,Массмаркет,178,246.0,249.0,264.0,201.0,198.0,,,281.0,,,0.38,brand_cat3,245.64,198.0,Wildberries,197.77777777777777,197.0,False,197.77777777777777,0.19484702093397743
Clarins,15024300001,Clarins Крем дневной антивозрастной питательный придающий сияние зрелой коже Nutri-Lumiere 50мл,Уход,Уход за лицом,Основной уход,Крем для лица,Люкс,3938,,6226.0,7115.0,5604.0,,,,6988.0,8073.0,6735.0,1.03,brand,7994.140000000001,5604.0,Ozon,4375.555555555556,5603.0,True,5603.0,0.29911159924644815
Vivienne Sabo,19000023577,Vivienne Sabo Помада д/губ Nude Createur 02 4гр,Макияж,Губы,Помада для губ,,Массмаркет,226,,339.0,339.0,272.0,252.0,340.0,263.0,263.0,,315.0,0.59,brand,359.34,252.0,Wildberries,251.11111111111111,251.0,False,251.11111111111111,0.30118798043326345
Vivienne Sabo,19000023593,Vivienne Sabo Помада д/губ Nude Createur 18 4гр,Макияж,Губы,Помада для губ,,Массмаркет,223,326.0,339.0,310.0,252.0,276.0,323.0,249.0,,,336.0,0.59,brand,354.57,249.0,Megamarket,247.77777777777777,248.0,True,248.0,0.3005612431959839
Vivienne Sabo,19000215138,Vivienne Sabo Гель д/бровей Lamination effect 01 6мл,Макияж,Брови,Гель для бровей,,Массмаркет,169,245.0,240.0,237.0,189.0,263.0,245.0,261.0,267.0,,,0.33,brand_cat3,224.77,189.0,Ozon,187.77777777777777,188.0,True,188.0,0.1635894469902568
Vivienne Sabo,3216800004,Vivienne Sabo Тушь д/ресниц Cabaret Artistic volume 04 9мл,Макияж,Глаза,Тушь для ресниц,Тушь,Массмаркет,233,350.0,351.0,351.0,350.0,353.0,324.0,,356.0,,261.0,0.41,brand_cat3,328.53,261.0,visagehall.ru,258.88888888888886,260.0,True,260.0,0.20859586643533312
Vivienne Sabo,19000357024,"Vivienne Sabo Карандаш д/бровей Filigrane 04 0,2гр",Макияж,Брови,Карандаш для бровей,Карандаш для бровей автоматический,Массмаркет,498,759.0,747.0,715.0,558.0,785.0,,,,,,0.95,brand_cat3,971.1,558.0,Ozon,553.3333333333334,557.0,True,557.0,0.42642364329111315
Vivienne Sabo,19000128404,Vivienne Sabo Блеск д/губ Tropique 12 3мл,Макияж,Губы,Блеск для губ,,Массмаркет,282,405.0,420.0,423.0,316.0,382.0,418.0,,472.0,,,0.38,brand_cat3,389.15999999999997,316.0,Ozon,313.3333333333333,315.0,True,315.0,0.19056429232192407
Vivienne Sabo,19000312961,"Vivienne Sabo Румяна д/лица матовые Macaron 01 4,1гр",Макияж,Глаза,Тени для век,Прессованные тени,Массмаркет,189,282.0,251.0,250.0,217.0,212.0,,,,,,0.59,brand,300.51,212.0,Wildberries,210.0,211.0,True,211.0,0.2978603041496123
Vivienne Sabo,19760306110,Vivienne Sabo Блеск д/губ Le grand Volume 01 3мл,Макияж,Губы,Блеск для губ,,Массмаркет,524,750.0,791.0,782.0,760.0,707.0,,941.0,588.0,,,0.38,brand_cat3,723.1199999999999,588.0,lamoda.ru,582.2222222222222,587.0,True,587.0,0.18823984954087825
Clarins,19000359932,CLARINS Тональный крем д/лица Skin Illusion 107C 30мл,Макияж,Лицо,Тональные основы,Жидкие тональные основы,Люкс,3587,,,5158.0,,,,,,,5208.0,1.03,brand,7281.610000000001,5158.0,rivegauche.ru,3985.5555555555557,5157.0,True,5157.0,0.29177750524952595
Vivienne Sabo,19000023594,Vivienne Sabo Помада д/губ Nude Createur 19 4гр,Макияж,Губы,Помада для губ,,Массмаркет,337,505.0,480.0,478.0,405.0,401.0,475.0,386.0,383.0,,500.0,0.59,brand,535.8299999999999,383.0,lamoda.ru,374.44444444444446,382.0,True,382.0,0.28708732247167934
Clarins,14035900003,Clarins Пигмент д/губ 01 7мл,Макияж,Губы,Тинт/пигмент,,Люкс,1072,,1625.0,1557.0,1606.0,,,,,,,2.0,product,3216.0,1557.0,rivegauche.ru,1191.111111111111,1556.0,True,1556.0,0.5161691542288558
Clarins,19000359933,CLARINS Тональный крем д/лица Skin Illusion 108.3N 30мл,Макияж,Лицо,Тональные основы,Жидкие тональные основы,Люкс,2508,,,3654.0,,,,,,,3689.0,1.03,brand,5091.240000000001,3654.0,rivegauche.ru,2786.6666666666665,3653.0,True,3653.0,0.2824930665221047
